id,name,age,age_bucket,score,score_category,rating,balance,is_active,birth_date,days_since_birth,created_at,tag_count,tags_str,street,city,zip_code,category_id,byte_flag,high_value
4865,user_04865,59,senior,78.92,high,2.35,33945.55,true,1981-09-19,16278,2025-07-08 11:43:52,1,clothing,Washington St,Los Angeles,76479,55,30,true
4866,user_04866,29,young,37.81,medium,4.65,41052.29,true,1988-10-03,13707,2020-03-02 00:21:03,4,"clothing, sports, home, books",Maple Dr,Dallas,89581,17,52,false
4867,user_04867,35,middle,37.88,medium,2.86,8995.27,true,1968-03-09,21220,2022-09-04 09:56:40,4,"electronics, food, toys, sports",Maple Dr,Los Angeles,73772,95,9,false
4868,user_04868,46,middle,83.39,high,2.57,29237.91,true,2005-11-24,7446,2021-01-29 14:43:44,3,"home, electronics, food",Oak Ave,Phoenix,42109,19,57,false
4870,user_04870,28,young,35.67,medium,4.3,-4900.59,true,2001-10-01,8961,2022-05-03 05:31:12,1,home,Cedar Ln,Houston,37451,2,85,false
4871,user_04871,56,senior,46.83,medium,4.66,-901.83,true,1996-04-23,10948,2021-01-19 08:06:04,4,"sports, toys, food, home",Elm Blvd,Los Angeles,66892,54,22,false
4872,user_04872,58,senior,71.39,high,3.01,-6620.65,false,1973-05-28,19314,2020-07-03 23:56:22,4,"books, sports, electronics, food",Park Ave,Phoenix,61903,81,98,false
4873,user_04873,31,middle,75.78,high,1.77,15067.38,true,2003-09-08,8254,2022-05-13 05:47:19,1,toys,Pine Rd,Houston,97872,59,64,false
4875,user_04875,47,middle,88.91,high,2.35,12575.0,true,1989-08-24,13382,2023-12-25 20:15:01,3,"home, electronics, food",Park Ave,Phoenix,20701,59,109,false
4876,user_04876,26,young,69.92,high,1.68,27230.99,false,1971-03-23,20111,2021-04-23 12:08:14,2,"books, toys",Oak Ave,Phoenix,29901,30,70,false
4877,user_04877,27,young,71.09,high,2.68,22112.04,false,1979-08-09,17050,2021-05-24 19:53:56,3,"toys, electronics, home",Maple Dr,Chicago,25635,74,62,false
4878,user_04878,79,senior,60.63,medium,2.21,4322.13,true,1968-12-06,20948,2025-01-25 05:19:24,3,"electronics, home, food",Pine Rd,Dallas,56766,47,18,false
4880,user_04880,73,senior,43.27,medium,2.78,46671.73,true,1994-03-31,11702,2024-04-09 07:30:39,3,"toys, food, sports",Washington St,New York,67901,47,35,false
4881,user_04881,52,senior,61.16,medium,2.52,13602.62,false,1997-11-16,10376,2022-05-24 07:53:14,2,"beauty, books",Oak Ave,Philadelphia,73426,77,55,false
4883,user_04883,43,middle,26.78,low,1.1,33292.87,true,1967-02-11,21612,2026-03-04 09:42:17,4,"electronics, sports, toys, home",Cedar Ln,New York,53304,30,81,false
4884,user_04884,68,senior,71.21,high,4.4,5911.23,true,1967-09-24,21387,2022-09-03 11:03:07,3,"clothing, sports, toys",Pine Rd,Los Angeles,95836,25,55,false
4887,user_04887,24,young,94.15,high,1.36,39390.47,true,1997-04-10,10596,2024-06-21 11:27:28,3,"books, home, toys",Park Ave,Philadelphia,28021,22,96,true
4888,user_04888,70,senior,61.39,medium,4.71,9547.11,true,2001-09-13,8979,2023-02-08 08:12:55,3,"electronics, food, home",Cedar Ln,Phoenix,86656,81,86,false
4890,user_04890,26,young,87.0,high,4.3,12943.87,false,2005-09-01,7530,2020-08-09 03:52:38,2,"beauty, books",Park Ave,Los Angeles,36264,1,48,false
4891,user_04891,66,senior,78.95,high,2.32,6785.57,false,1964-02-06,22713,2024-03-19 18:15:30,3,"clothing, food, home",Pine Rd,Dallas,38995,81,126,false
4892,user_04892,78,senior,15.33,low,2.62,5003.32,true,1997-04-01,10605,2020-04-02 16:37:17,4,"sports, toys, electronics, home",Washington St,Dallas,50603,67,92,false
4893,user_04893,41,middle,38.54,medium,2.68,1103.66,true,1986-09-09,14462,2020-06-01 17:49:31,2,"beauty, books",Main St,Phoenix,72414,97,33,false
4894,user_04894,69,senior,81.54,high,3.13,16726.26,false,1986-02-05,14678,2024-11-13 16:49:23,1,toys,Park Ave,Phoenix,14954,86,5,false
4895,user_04895,62,senior,91.43,high,3.57,19813.62,false,1977-02-27,17943,2021-03-19 22:55:00,1,books,Park Ave,Houston,12278,6,7,false
4897,user_04897,67,senior,69.93,high,2.0,36585.27,false,1972-01-05,19823,2024-12-22 01:28:14,4,"sports, clothing, electronics, food",Cedar Ln,Houston,67314,17,92,true
4898,user_04898,40,middle,81.45,high,3.17,32667.33,true,1998-10-08,10050,2022-04-08 13:55:38,1,home,Washington St,Los Angeles,69189,11,46,true
4900,user_04900,49,middle,86.08,high,1.16,8575.91,false,1968-09-23,21022,2024-12-06 02:35:30,4,"clothing, beauty, books, electronics",Cedar Ln,San Antonio,63871,56,92,false
4901,user_04901,19,young,74.6,high,1.12,-720.49,false,1988-09-19,13721,2021-05-10 20:01:48,4,"food, books, beauty, toys",Park Ave,New York,71776,4,106,false
4902,user_04902,47,middle,12.47,low,1.48,20561.58,true,1966-12-16,21669,2022-02-09 01:28:56,1,beauty,Elm Blvd,Houston,58630,19,59,false
4903,user_04903,67,senior,75.49,high,4.95,-7728.56,true,1969-05-29,20774,2025-02-07 06:11:48,3,"home, electronics, beauty",Washington St,Los Angeles,36764,82,121,false
4905,user_04905,18,young,62.46,medium,5.0,40173.42,false,1967-03-05,21590,2026-03-16 03:37:50,1,food,Washington St,Philadelphia,65620,68,38,false
4906,user_04906,79,senior,10.38,low,3.05,27919.04,true,1990-10-18,12962,2020-09-22 06:44:41,4,"books, beauty, clothing, electronics",Cedar Ln,Phoenix,35336,80,122,false
4907,user_04907,24,young,54.79,medium,1.21,6868.86,true,1971-03-20,20114,2025-01-25 15:55:34,2,"books, electronics",Maple Dr,New York,43916,54,60,false
4908,user_04908,41,middle,98.67,high,3.51,41184.93,false,1979-05-02,17149,2020-09-13 06:45:35,3,"toys, home, sports",Maple Dr,Los Angeles,43503,99,1,true
4909,user_04909,63,senior,41.89,medium,2.35,1950.66,true,1967-09-13,21398,2024-07-21 02:57:08,1,clothing,Pine Rd,Los Angeles,22773,87,34,false
4910,user_04910,21,young,45.01,medium,3.15,22242.41,true,2004-10-22,7844,2020-06-15 03:24:33,4,"beauty, clothing, electronics, home",Pine Rd,San Antonio,42833,72,60,false
4911,user_04911,79,senior,96.72,high,1.55,41683.93,false,1973-06-22,19289,2021-08-31 17:02:54,3,"home, electronics, sports",Maple Dr,Chicago,33619,91,27,true
4914,user_04914,63,senior,60.98,medium,1.69,26292.06,true,1976-09-16,18107,2021-07-05 12:09:48,2,"home, books",Oak Ave,Phoenix,25772,64,9,false
4916,user_04916,67,senior,20.52,low,3.14,1133.83,true,1984-11-11,15129,2023-01-24 14:00:57,1,books,Oak Ave,New York,85862,64,54,false
4918,user_04918,34,middle,97.39,high,4.3,43700.12,true,1998-06-16,10164,2020-01-23 16:44:02,3,"toys, beauty, books",Pine Rd,Phoenix,30953,97,10,true
4919,user_04919,47,middle,17.13,low,2.56,-1738.52,true,2005-05-01,7653,2023-11-20 04:15:27,3,"electronics, food, toys",Oak Ave,Houston,36760,30,37,false
4920,user_04920,50,middle,91.95,high,1.56,9613.9,false,1993-08-13,11932,2024-05-11 17:35:08,2,"beauty, clothing",Maple Dr,Phoenix,81049,45,26,false
4922,user_04922,70,senior,87.94,high,3.96,154.43,false,1996-11-04,10753,2021-01-21 08:26:31,1,clothing,Cedar Ln,Phoenix,55389,8,94,false
4923,user_04923,28,young,91.41,high,4.0,37325.98,true,1982-01-22,16153,2021-03-29 13:50:45,3,"food, sports, books",Elm Blvd,Dallas,84497,22,54,true
4924,user_04924,63,senior,27.71,low,3.77,14442.45,true,1980-04-10,16805,2022-12-21 06:21:40,4,"toys, electronics, home, sports",Washington St,Philadelphia,25074,25,96,false
4925,user_04925,64,senior,66.46,medium,2.87,-9763.69,false,1983-10-28,15509,2024-12-12 17:56:41,1,food,Pine Rd,Los Angeles,72726,1,12,false
4927,user_04927,26,young,21.49,low,2.88,19445.3,true,1962-02-26,23423,2021-05-10 22:26:57,4,"clothing, books, food, electronics",Washington St,Dallas,24378,28,55,false
4928,user_04928,52,senior,48.9,medium,3.51,36931.04,true,2004-08-31,7896,2023-03-11 04:51:44,2,"beauty, toys",Maple Dr,San Antonio,86783,39,41,false
4929,user_04929,24,young,62.3,medium,4.67,30951.63,true,1996-04-05,10966,2025-06-22 18:27:24,3,"home, books, sports",Main St,San Antonio,16300,80,104,false
4931,user_04931,51,senior,97.16,high,3.09,37669.11,true,2002-04-02,8778,2022-08-03 15:58:10,4,"sports, home, clothing, beauty",Oak Ave,Phoenix,70898,55,72,true
4932,user_04932,35,middle,61.58,medium,3.12,12954.39,false,2001-08-03,9020,2021-04-25 00:09:22,3,"books, clothing, beauty",Park Ave,Los Angeles,77348,55,80,false
4933,user_04933,55,senior,75.41,high,1.76,21063.31,true,1988-09-14,13726,2020-11-29 20:33:58,4,"clothing, toys, beauty, electronics",Elm Blvd,Philadelphia,61230,54,57,false
4935,user_04935,68,senior,83.91,high,3.84,22975.87,false,1976-04-24,18252,2020-12-17 15:35:32,4,"electronics, beauty, home, sports",Elm Blvd,Los Angeles,51832,99,17,false
4937,user_04937,64,senior,84.1,high,3.33,43121.61,true,1991-12-12,12542,2024-06-16 15:53:17,2,"home, toys",Washington St,Philadelphia,91484,41,85,true
4938,user_04938,68,senior,23.68,low,1.18,46840.55,true,1978-08-14,17410,2022-12-11 15:25:00,3,"beauty, books, food",Main St,Houston,92095,10,33,false
4939,user_04939,55,senior,87.96,high,2.24,-1426.01,true,1983-05-23,15667,2020-10-08 15:43:31,1,home,Maple Dr,Philadelphia,36537,17,4,false
4940,user_04940,80,senior,74.72,high,2.39,3299.7,true,1963-09-13,22859,2025-05-16 05:12:52,4,"books, beauty, toys, sports",Park Ave,Los Angeles,94715,49,71,false
4942,user_04942,21,young,41.93,medium,2.19,-7775.98,true,2001-05-11,9104,2021-03-05 17:37:21,1,sports,Oak Ave,New York,50710,56,110,false
4943,user_04943,53,senior,16.24,low,2.08,15996.1,true,1992-11-26,12192,2023-03-18 12:01:40,4,"clothing, sports, home, books",Oak Ave,Philadelphia,89387,11,116,false
4944,user_04944,31,middle,3.19,low,1.43,30570.97,true,1980-06-08,16746,2020-04-05 21:51:44,1,clothing,Elm Blvd,Philadelphia,97839,6,85,false
4945,user_04945,66,senior,79.29,high,3.89,-1762.3,false,1966-01-29,21990,2022-11-13 21:40:55,4,"clothing, beauty, food, books",Oak Ave,Los Angeles,43239,50,96,false
4946,user_04946,47,middle,33.63,medium,2.25,15133.26,true,1968-05-10,21158,2021-06-19 07:14:20,3,"electronics, food, books",Cedar Ln,New York,67820,6,18,false
4947,user_04947,57,senior,95.98,high,4.47,40457.32,false,1962-08-30,23238,2021-04-16 08:40:45,4,"sports, clothing, home, electronics",Maple Dr,Dallas,27990,57,67,true
4948,user_04948,29,young,95.49,high,2.43,18455.38,false,2001-08-14,9009,2024-09-14 06:37:25,2,"food, electronics",Elm Blvd,Phoenix,90824,82,98,false
4949,user_04949,38,middle,89.89,high,3.74,2012.59,true,1964-11-18,22427,2020-07-08 03:18:07,3,"books, electronics, sports",Park Ave,Houston,36879,100,94,false
4950,user_04950,78,senior,67.89,high,4.05,-1249.79,true,1979-08-17,17042,2025-11-16 18:34:34,3,"electronics, clothing, beauty",Elm Blvd,Los Angeles,52982,40,41,false
4951,user_04951,56,senior,52.21,medium,3.39,21333.36,true,1999-09-15,9708,2021-03-01 06:05:26,2,"home, clothing",Oak Ave,Dallas,27621,66,36,false
4952,user_04952,21,young,90.71,high,1.48,48825.22,true,1962-10-04,23203,2021-05-03 03:03:35,3,"sports, books, electronics",Cedar Ln,Phoenix,43678,1,120,true
4954,user_04954,47,middle,74.15,high,4.46,35934.22,false,1987-06-26,14172,2025-03-28 09:04:03,2,"electronics, home",Elm Blvd,Philadelphia,43418,90,41,true
4955,user_04955,31,middle,90.71,high,1.67,42227.16,true,1979-05-13,17138,2022-01-26 06:40:48,2,"electronics, beauty",Cedar Ln,Houston,28396,65,106,true
4956,user_04956,40,middle,99.43,high,1.22,20869.46,false,1999-07-31,9754,2021-01-29 06:03:10,1,clothing,Oak Ave,San Antonio,32523,29,77,false
4957,user_04957,70,senior,79.88,high,2.95,43385.78,true,1960-10-28,23909,2025-10-25 17:29:17,1,sports,Park Ave,New York,50254,66,41,true
4958,user_04958,23,young,34.74,medium,3.9,37112.47,true,2000-11-26,9270,2020-05-14 12:59:14,2,"books, sports",Elm Blvd,Philadelphia,39677,57,32,false
4960,user_04960,26,young,86.75,high,2.74,47649.31,true,1971-07-01,20011,2024-11-25 23:22:54,4,"books, clothing, toys, electronics",Main St,Los Angeles,12149,15,107,true
4961,user_04961,80,senior,22.84,low,1.34,-3456.83,true,1993-09-27,11887,2024-08-09 12:00:46,4,"electronics, sports, clothing, food",Pine Rd,Phoenix,72236,28,106,false
4963,user_04963,78,senior,92.55,high,3.51,49621.37,false,2003-03-12,8434,2021-10-23 11:31:59,1,toys,Cedar Ln,Houston,95577,78,94,true
4967,user_04967,79,senior,91.46,high,2.01,-3830.86,false,1973-03-09,19394,2025-01-18 01:32:49,2,"clothing, electronics",Cedar Ln,Houston,80446,74,107,false
4969,user_04969,79,senior,68.49,high,3.59,30365.33,true,1965-06-10,22223,2020-08-19 07:21:12,1,sports,Maple Dr,Los Angeles,77298,68,3,true
4970,user_04970,77,senior,28.99,low,3.99,1953.13,true,1999-12-31,9601,2021-12-08 18:03:19,3,"food, toys, sports",Oak Ave,Chicago,22493,96,78,false
4971,user_04971,32,middle,15.15,low,1.83,26462.86,true,1996-10-20,10768,2025-12-10 09:20:38,3,"electronics, beauty, food",Main St,Houston,39803,12,83,false
4972,user_04972,25,young,81.74,high,4.91,3996.99,false,1972-06-12,19664,2026-03-31 06:27:49,1,clothing,Washington St,Houston,84856,25,48,false
4973,user_04973,52,senior,57.37,medium,2.34,46971.0,true,1985-12-23,14722,2021-11-28 19:11:25,2,"books, toys",Main St,Houston,50614,50,86,false
4976,user_04976,21,young,64.77,medium,1.47,-4571.15,true,2000-10-21,9306,2026-02-11 20:23:47,1,home,Maple Dr,San Antonio,17178,98,54,false
4982,user_04982,41,middle,85.49,high,4.45,38452.1,false,1990-10-17,12963,2022-09-15 07:24:26,3,"sports, home, books",Washington St,Los Angeles,47736,68,38,true
4983,user_04983,75,senior,36.1,medium,2.68,12918.18,true,1991-11-02,12582,2023-06-05 20:25:43,4,"food, clothing, electronics, home",Oak Ave,Philadelphia,67702,42,82,false
4984,user_04984,37,middle,96.51,high,3.33,18628.98,false,1961-02-07,23807,2025-11-23 19:19:03,4,"toys, home, beauty, clothing",Pine Rd,Phoenix,38874,66,69,false
4985,user_04985,41,middle,43.75,medium,4.4,34704.31,true,1987-02-15,14303,2024-09-25 12:39:21,1,toys,Oak Ave,San Antonio,86139,97,63,false
4987,user_04987,47,middle,17.4,low,3.52,-8578.34,true,1970-01-15,20543,2025-04-03 00:18:22,2,"electronics, clothing",Park Ave,San Antonio,64780,7,5,false
4988,user_04988,70,senior,76.01,high,1.54,45028.02,false,1960-01-04,24207,2020-03-24 09:15:11,1,sports,Oak Ave,Phoenix,51458,60,32,true
4989,user_04989,27,young,81.37,high,1.9,11125.95,false,1961-10-08,23564,2022-09-17 09:11:03,1,food,Maple Dr,Phoenix,70078,26,14,false
4991,user_04991,79,senior,11.72,low,3.63,-4476.05,true,2005-05-02,7652,2020-05-10 22:26:53,3,"beauty, home, books",Park Ave,Philadelphia,88786,39,11,false
4992,user_04992,50,middle,13.0,low,2.49,40710.71,true,1976-08-04,18150,2020-06-26 23:59:21,2,"beauty, clothing",Elm Blvd,Los Angeles,58856,42,31,false
4994,user_04994,26,young,52.04,medium,2.64,18090.44,true,1975-08-02,18518,2021-08-25 06:30:03,2,"toys, home",Elm Blvd,Philadelphia,28137,20,114,false
4995,user_04995,37,middle,49.13,medium,4.63,10581.22,true,1968-01-05,21284,2026-03-26 16:26:52,4,"beauty, food, books, electronics",Main St,Dallas,13265,70,98,false
4996,user_04996,55,senior,79.15,high,3.55,5115.85,true,1971-02-18,20144,2020-12-03 21:07:42,2,"home, books",Cedar Ln,Chicago,75197,6,99,false
4997,user_04997,56,senior,56.35,medium,2.97,7041.74,true,1993-01-03,12154,2021-12-06 20:04:45,3,"toys, food, clothing",Main St,Phoenix,42181,30,18,false
4998,user_04998,71,senior,43.6,medium,4.08,13880.88,true,1960-11-12,23894,2025-10-02 06:47:56,4,"books, beauty, home, toys",Washington St,Phoenix,33172,51,6,false
4999,user_04999,20,young,32.03,low,3.85,40785.11,true,1994-08-05,11575,2024-09-08 11:47:04,2,"home, beauty",Park Ave,San Antonio,41037,31,120,false
5000,user_05000,63,senior,6.58,low,3.57,7179.92,true,1989-05-26,13472,2020-09-11 10:33:11,3,"beauty, clothing, electronics",Elm Blvd,Los Angeles,62126,1,121,false
5001,user_05001,51,senior,23.19,low,3.16,43985.18,true,1967-04-08,21556,2022-08-19 13:10:48,3,"electronics, sports, food",Pine Rd,San Antonio,57646,41,59,false
5002,user_05002,27,young,94.47,high,1.05,3527.26,false,1998-11-10,10017,2022-03-27 06:05:06,4,"home, beauty, electronics, toys",Cedar Ln,Phoenix,87927,95,91,false
5003,user_05003,50,middle,48.08,medium,3.54,43408.89,true,1980-02-08,16867,2023-07-04 21:00:29,2,"food, beauty",Maple Dr,Chicago,81293,77,84,false
5004,user_05004,42,middle,52.21,medium,4.77,42464.18,true,1961-03-28,23758,2025-10-11 12:16:14,1,toys,Elm Blvd,Los Angeles,22630,61,72,false
5005,user_05005,70,senior,66.38,medium,1.43,35268.71,false,1973-02-17,19414,2024-06-10 07:12:50,2,"electronics, books",Park Ave,Los Angeles,85101,45,95,false
5006,user_05006,18,young,65.18,medium,3.95,24920.13,false,1960-11-11,23895,2025-03-22 23:52:37,4,"electronics, food, home, clothing",Washington St,Phoenix,25190,23,24,false
5008,user_05008,26,young,66.58,medium,1.39,-2116.21,true,1971-11-28,19861,2020-03-04 03:11:25,4,"books, beauty, food, electronics",Cedar Ln,Philadelphia,91485,75,3,false
5009,user_05009,41,middle,62.84,medium,3.17,16709.95,false,1979-02-26,17214,2022-05-12 00:36:36,3,"clothing, food, electronics",Park Ave,New York,23668,30,99,false
5010,user_05010,45,middle,92.75,high,1.1,47513.89,false,1976-04-06,18270,2023-11-24 07:02:25,1,clothing,Oak Ave,Chicago,50296,63,109,true
5012,user_05012,22,young,42.38,medium,4.54,18841.88,true,1977-06-01,17849,2021-03-17 05:36:00,2,"beauty, home",Main St,New York,62609,17,90,false
5014,user_05014,27,young,40.97,medium,4.44,5210.3,true,1980-01-28,16878,2023-10-28 19:55:06,3,"books, sports, home",Washington St,New York,59261,66,110,false
5017,user_05017,49,middle,25.47,low,4.66,22908.8,true,1976-09-18,18105,2022-01-24 01:32:31,1,sports,Maple Dr,Dallas,72896,11,117,false
5020,user_05020,27,young,63.71,medium,4.36,3583.71,true,1993-09-07,11907,2020-11-03 02:16:38,3,"sports, food, books",Elm Blvd,Houston,85636,41,109,false
5023,user_05023,71,senior,33.23,low,4.19,-5076.63,true,1996-11-10,10747,2022-02-11 02:14:00,2,"home, beauty",Washington St,Houston,58048,29,69,false
5027,user_05027,26,young,39.28,medium,1.82,35541.23,true,1963-06-23,22941,2023-09-06 19:29:49,3,"food, clothing, home",Cedar Ln,Phoenix,66000,30,1,false
5029,user_05029,26,young,6.3,low,4.37,2081.94,true,1975-08-25,18495,2025-10-30 01:01:14,4,"sports, books, beauty, clothing",Pine Rd,New York,81974,84,97,false
5032,user_05032,51,senior,84.27,high,2.52,10790.56,false,1999-07-27,9758,2021-11-15 09:09:24,3,"books, electronics, clothing",Oak Ave,Phoenix,48031,6,52,false
5034,user_05034,36,middle,84.92,high,4.17,1261.55,true,1971-01-20,20173,2020-06-20 14:14:34,4,"home, beauty, books, electronics",Cedar Ln,New York,71762,19,95,false
5036,user_05036,57,senior,98.95,high,2.93,1037.43,true,1966-08-20,21787,2025-12-15 00:40:42,4,"food, toys, clothing, home",Maple Dr,Philadelphia,24268,65,84,false
5037,user_05037,38,middle,14.71,low,3.07,49516.54,true,1962-11-15,23161,2022-02-03 14:11:15,3,"toys, home, sports",Park Ave,New York,62591,89,115,false
5039,user_05039,35,middle,10.94,low,1.51,3843.35,true,1997-09-03,10450,2020-02-27 07:15:17,2,"toys, home",Washington St,Los Angeles,27945,3,127,false
5040,user_05040,55,senior,85.06,high,4.14,7467.95,true,1984-04-03,15351,2021-06-25 07:18:47,3,"sports, food, beauty",Park Ave,Philadelphia,74869,40,109,false
5042,user_05042,63,senior,85.76,high,2.28,30299.6,true,1961-08-31,23602,2025-05-23 05:38:06,4,"books, home, clothing, food",Washington St,San Antonio,61590,58,117,true
5043,user_05043,68,senior,80.26,high,4.59,38696.45,true,2000-03-24,9517,2021-10-07 14:16:15,1,sports,Park Ave,San Antonio,59897,60,35,true
5045,user_05045,57,senior,78.99,high,2.76,34449.01,false,1983-01-18,15792,2023-11-14 17:05:41,4,"home, toys, beauty, clothing",Main St,San Antonio,47512,86,11,true
5046,user_05046,66,senior,17.45,low,4.47,12643.61,true,1969-07-03,20739,2025-03-03 05:26:54,1,toys,Elm Blvd,New York,38053,93,122,false
5047,user_05047,66,senior,86.43,high,2.79,4846.71,true,1971-06-15,20027,2024-09-25 03:50:50,2,"food, sports",Park Ave,Los Angeles,13888,70,26,false
5048,user_05048,66,senior,51.41,medium,4.6,24530.71,true,1962-09-25,23212,2025-05-23 06:17:47,1,home,Park Ave,Philadelphia,98110,45,24,false
5049,user_05049,44,middle,73.84,high,2.83,13299.58,true,2003-02-21,8453,2020-04-29 13:37:42,1,clothing,Maple Dr,Dallas,90730,13,5,false
5050,user_05050,50,middle,25.64,low,3.84,-1399.25,true,1960-03-27,24124,2023-02-24 11:48:36,2,"sports, food",Park Ave,Houston,56066,98,114,false
5051,user_05051,48,middle,59.28,medium,3.73,31074.57,true,2005-05-29,7625,2023-09-10 15:30:51,3,"beauty, sports, clothing",Park Ave,Phoenix,24323,44,102,false
5052,user_05052,80,senior,38.63,medium,3.6,31565.04,true,2004-01-30,8110,2024-01-20 21:31:46,1,electronics,Park Ave,Chicago,42581,87,40,false
